sampleId	popId	site	country	region	groupLabel	groupAge	flag	shapeA	colorA	latitude	longitude	callset	dataSource	age14C	ageHigh	ageLow	ageAverage	datingSource	coverage	sex	hgMT	gpAvg	ageRaw	clusterId	clusterIBDGlobal	clusterIBDFine	hgYMajor	hgYMinor	color	clusterAlias	shape
HG02944	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG02946	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG02947	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG02952	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG02953	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG02968	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG02970	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG02971	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG02973	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG02974	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG02976	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG02977	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG02981	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03099	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03100	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03103	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03105	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03108	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03109	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03111	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03112	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03114	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03115	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03117	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03118	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03120	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03121	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03123	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03124	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03126	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03127	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03129	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03130	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03132	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03133	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03135	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03136	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03139	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03157	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03159	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03160	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03162	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03163	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03166	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03168	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03169	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03172	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03175	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03189	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03190	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03193	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03195	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03196	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03198	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03199	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03202	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03265	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03267	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03268	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03270	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03271	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03279	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03280	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03291	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03294	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03295	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03297	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03298	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03300	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03301	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03303	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03304	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03311	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03313	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03342	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03343	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03351	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03352	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03354	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03363	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03366	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03367	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03369	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03370	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03372	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03499	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03514	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03515	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03517	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03518	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03520	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03521	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG02979	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03511	ESN	NA	Nigeria	WestAfrica	ESN	Modern	0	1	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	ESN	NA	NA	yellow4	Africa_modern	1
HG03052	MSL	NA	SierraLeone	WestAfrica	MSL	Modern	0	2	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	MSL	NA	NA	yellow4	Africa_modern	2
HG03054	MSL	NA	SierraLeone	WestAfrica	MSL	Modern	0	2	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	MSL	NA	NA	yellow4	Africa_modern	2
HG03055	MSL	NA	SierraLeone	WestAfrica	MSL	Modern	0	2	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	MSL	NA	NA	yellow4	Africa_modern	2
HG03057	MSL	NA	SierraLeone	WestAfrica	MSL	Modern	0	2	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	MSL	NA	NA	yellow4	Africa_modern	2
HG03058	MSL	NA	SierraLeone	WestAfrica	MSL	Modern	0	2	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	MSL	NA	NA	yellow4	Africa_modern	2
HG03060	MSL	NA	SierraLeone	WestAfrica	MSL	Modern	0	2	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	MSL	NA	NA	yellow4	Africa_modern	2
HG03061	MSL	NA	SierraLeone	WestAfrica	MSL	Modern	0	2	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	MSL	NA	NA	yellow4	Africa_modern	2
HG03063	MSL	NA	SierraLeone	WestAfrica	MSL	Modern	0	2	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	MSL	NA	NA	yellow4	Africa_modern	2
HG03064	MSL	NA	SierraLeone	WestAfrica	MSL	Modern	0	2	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	MSL	NA	NA	yellow4	Africa_modern	2
HG03066	MSL	NA	SierraLeone	WestAfrica	MSL	Modern	0	2	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	MSL	NA	NA	yellow4	Africa_modern	2
HG03069	MSL	NA	SierraLeone	WestAfrica	MSL	Modern	0	2	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	MSL	NA	NA	yellow4	Africa_modern	2
HG03072	MSL	NA	SierraLeone	WestAfrica	MSL	Modern	0	2	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	MSL	NA	NA	yellow4	Africa_modern	2
HG03073	MSL	NA	SierraLeone	WestAfrica	MSL	Modern	0	2	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	MSL	NA	NA	yellow4	Africa_modern	2
HG03074	MSL	NA	SierraLeone	WestAfrica	MSL	Modern	0	2	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	MSL	NA	NA	yellow4	Africa_modern	2
HG03077	MSL	NA	SierraLeone	WestAfrica	MSL	Modern	0	2	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	MSL	NA	NA	yellow4	Africa_modern	2
HG03078	MSL	NA	SierraLeone	WestAfrica	MSL	Modern	0	2	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	MSL	NA	NA	yellow4	Africa_modern	2
HG03079	MSL	NA	SierraLeone	WestAfrica	MSL	Modern	0	2	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	MSL	NA	NA	yellow4	Africa_modern	2
HG03081	MSL	NA	SierraLeone	WestAfrica	MSL	Modern	0	2	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	MSL	NA	NA	yellow4	Africa_modern	2
HG03082	MSL	NA	SierraLeone	WestAfrica	MSL	Modern	0	2	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Africa_modern	MSL	NA	NA	yellow4	Africa_modern	2
HG03084	MSL	NA	SierraLeone	WestAfrica	MSL	Modern	0	2	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Africa_modern	MSL	NA	NA	yellow4	Africa_modern	2
